448,119,7
448,20,7
448,399,4
448,20,7
448,119,4
448,399,2
448,399,5
448,476,5
448,264,3
448,399,5
448,264,4
448,399,2
448,399,4
448,399,2
448,20,2
448,399,2
448,399,2
448,264,2
448,399,2
448,264,4
448,264,5
448,264,5
448,399,4
448,399,6
448,399,4
448,200,4
448,189,7
448,399,4
448,189,6
448,362,4
448,399,5
448,20,4
448,119,10
448,20,4
448,264,3
448,399,4
448,20,4
448,119,9
448,20,7
448,399,4
448,399,5
448,399,7
448,399,4
448,399,4
448,264,7
448,399,4
448,399,2
448,17,1
448,189,4
448,119,7
448,399,7
448,399,7
448,362,6
448,119,6
448,399,4
448,119,4
448,399,4
448,20,4
448,20,7
448,189,2
448,399,4
448,119,4
448,16,5
448,189,7
448,20,4
448,264,4
448,200,1
448,399,6
448,310,6
448,20,7
448,264,7
448,189,7
448,59,6
448,264,4
448,399,4
448,399,4
448,399,7
448,119,6
448,189,7
448,119,6
448,119,7
448,16,2
448,200,7
448,264,2
448,399,7
448,399,4
448,399,7
448,20,2
448,20,2
448,59,4
448,119,7
448,200,4
448,94,7
448,20,2
448,362,6
448,399,4
444,119,4
448,94,6
448,399,7
450,94,7
448,399,7
448,264,3
448,189,7
448,362,4
448,20,4
448,20,7
448,20,7
448,189,4
448,264,6
445,20,5
445,20,7
448,399,4
448,119,7
448,189,6
448,399,4
448,189,7
448,119,10
448,264,7
448,189,7
448,264,4
448,264,2
448,399,4
448,189,4
446,200,4
448,399,4
448,399,4
448,264,4
448,119,7
448,119,9
448,200,4
448,264,4
448,399,4
448,362,4
448,119,8
448,20,4
448,200,4
448,264,4
448,287,7
448,20,7
448,119,7
448,20,7
448,119,7
448,399,7
448,399,4
448,119,10
448,362,6
448,399,4
448,119,4
448,399,1
448,189,4
448,119,7
448,399,4
448,399,4
448,264,7
448,264,2
448,20,7
448,399,4
448,119,10
448,399,4
448,189,4
448,119,4
448,264,2
448,264,2
448,20,4
448,20,4
448,399,4
448,20,4
448,189,4
448,264,3
448,264,3
448,20,4
448,399,4
448,399,4
448,16,4
448,16,4
448,264,4
448,16,4
448,189,5
448,119,7
448,20,4
448,264,4
448,264,4
448,362,4
447,119,7
448,119,7
448,362,6
448,264,4
448,119,7
448,264,4
448,16,7
448,119,6
448,20,4
448,362,1
448,20,4
447,119,6
448,119,6
448,189,7
448,200,2
447,119,7
448,119,7
447,119,7
447,119,7
447,399,7
448,264,7
447,399,7
448,189,4
448,200,4
448,200,4
448,200,4
448,399,4
448,200,4
448,119,4
448,310,7
448,119,7
448,264,4
448,399,7
447,362,6
448,264,1
448,200,4
448,399,7
448,20,4
448,287,7
447,310,4
448,189,7
448,20,4
448,264,7
447,264,7
448,399,7
448,399,4
448,264,6
448,264,6
447,119,7
448,119,7
448,119,7
448,399,4
448,362,7
448,20,7
448,264,7
448,399,4
448,399,7
448,20,7
448,189,7
448,399,7
448,362,4
448,264,2
448,399,7
448,264,6
447,16,6
447,399,4
448,20,4
448,399,4
448,20,7
448,399,4
448,119,7
448,189,7
448,399,7
448,264,6
448,20,7
448,399,7
448,399,4
448,362,1
448,264,1
448,119,5
448,399,2
448,200,2
448,264,4
448,264,1
448,264,4
448,20,1
448,94,7
448,20,7
448,189,7
448,119,7
448,20,10
448,119,10
448,264,6
448,189,4
448,362,6
448,189,7
448,200,1
448,399,4
448,399,2
448,200,7
448,20,2
448,399,4
448,189,3
448,189,7
448,20,7
448,20,6
448,189,4
448,189,4
448,399,2
448,399,4
448,119,7
448,119,7
448,200,4
448,200,2
448,200,4
448,189,1
448,189,6
448,189,4
448,264,4
448,399,2
448,399,4
448,20,8
448,119,6
448,399,4
448,264,4
448,399,4
448,189,6
448,200,2
448,189,7
448,399,7
448,119,4
448,200,1
448,200,1
448,200,1
448,399,4
448,200,1
448,20,7
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,189,6
448,200,2
448,189,6
448,399,4
448,189,4
448,399,4
448,189,7
448,189,4
448,399,4
448,189,4
448,399,4
448,362,4
448,399,4
448,399,4
448,399,6
448,20,4
448,264,6
448,399,7
448,264,2
448,264,6
448,200,1
448,362,7
448,119,6
448,189,2
448,200,5
448,200,2
448,189,6
448,119,4
448,200,1
448,119,6
448,399,4
448,399,6
448,264,1
448,20,2
448,189,6
448,362,5
448,200,2
448,200,2
448,119,6
448,399,5
448,399,4
448,20,2
448,399,4
448,119,4
448,20,4
448,189,7
448,20,6
448,119,7
448,264,2
448,264,3
448,119,1
448,200,1
448,20,5
448,20,2
448,399,4
448,399,4
448,399,4
448,200,2
448,200,2
448,20,2
448,20,6
448,200,2
448,200,2
448,200,2
448,200,5
448,189,4
448,119,4
448,399,4
448,189,6
448,20,7
448,119,4
448,20,4
448,189,4
448,20,4
450,399,3
450,264,3
448,189,6
448,189,6
448,399,4
448,20,4
448,189,6
448,362,5
448,189,7
448,119,5
448,264,3
448,20,6
448,119,7
448,362,4
448,399,7
448,264,2
448,189,2
448,189,2
448,264,2
448,264,7
448,20,4
448,399,4
448,200,1
448,200,2
448,264,2
448,189,4
448,189,8
448,119,7
448,20,4
448,189,4
448,119,4
448,399,4
448,189,4
448,119,2
448,20,4
448,399,5
448,264,4
448,189,4
448,399,4
448,20,4
448,189,10
448,189,4
448,119,4
448,119,5
448,20,5
448,20,4
448,119,6
448,264,4
448,119,4
448,189,4
448,264,2
448,264,4
448,264,4
448,189,4
448,20,2
448,399,7
448,119,7
448,189,4
448,20,7
448,20,6
448,264,7
448,189,4
448,189,7
448,264,6
448,399,4
448,399,7
448,20,4
448,16,4
448,264,4
449,362,3
448,264,5
448,399,5
448,399,4
448,189,7
448,119,5
448,264,4
448,264,7
448,119,5
448,399,4
448,20,7
448,119,6
448,264,1
448,264,7
448,362,4
448,189,4
448,189,4
448,189,4
448,399,4
448,20,2
448,119,4
448,119,5
448,119,7
448,189,7
448,200,2
448,399,5
448,362,6
448,287,1
448,362,5
448,20,4
448,399,6
448,362,1
448,200,2
448,264,4
448,189,4
448,310,4
448,310,4
448,200,2
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,200,1
448,399,7
448,20,4
448,264,4
448,200,2
448,20,4
448,20,5
448,399,5
448,189,6
448,119,4
448,264,6
448,20,4
448,119,4
448,119,6
448,200,1
448,362,6
448,189,7
448,264,3
448,20,7
448,399,6
448,119,4
448,362,4
448,119,6
448,399,6
448,20,6
448,20,4
448,20,6
448,20,6
448,264,7
448,119,6
448,200,4
448,119,4
448,20,6
448,264,2
448,264,4
448,264,1
448,264,3
448,264,6
448,399,7
448,119,4
448,189,7
448,119,4
448,20,3
448,399,2
448,20,4
448,399,2
448,399,2
448,20,4
448,119,2
448,119,2
448,399,1
448,399,1
448,399,1
448,119,7
448,134,6
448,134,6
448,20,6
448,119,4
448,119,4
448,119,4
448,119,4
448,119,4
448,119,4
448,119,5
448,20,4
448,20,1
448,119,4
448,264,3
448,264,3
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,200,4
448,362,4
448,399,5
448,399,4
448,20,4
448,399,4
448,399,4
448,399,4
448,189,7
448,20,6
448,20,3
448,264,6
448,264,7
448,399,6
448,399,7
448,310,5
448,119,6
448,264,6
448,189,4
448,189,6
448,119,4
448,119,4
448,119,4
448,200,4
448,200,4
448,189,7
448,310,4
448,20,7
448,119,6
448,119,6
448,399,4
448,399,4
448,20,7
448,189,5
448,20,6
448,189,5
448,189,4
448,20,4
448,119,6
448,119,4
448,264,6
448,264,4
448,119,6
448,362,4
448,119,6
448,20,4
448,20,4
448,20,4
448,20,4
448,20,4
448,20,4
448,20,4
448,20,4
448,20,4
448,200,4
448,399,4
448,399,4
448,20,6
448,119,7
448,119,6
448,20,5
448,362,9
448,20,7
448,310,5
448,399,2
448,20,5
448,264,2
448,362,6
448,20,4
448,119,6
448,264,4
448,399,1
448,399,2
448,399,1
448,119,2
448,264,7
448,264,4
448,200,1
448,20,4
448,20,3
448,20,4
448,189,6
448,20,10
448,399,2
448,362,7
448,20,4
448,362,7
448,20,4
448,189,6
448,189,4
448,264,4
448,189,4
448,189,4
448,119,6
448,119,6
448,119,6
448,119,4
448,119,6
448,264,7
448,119,7
448,189,4
448,264,6
448,264,2
448,264,4
448,189,4
448,119,5
448,20,5
448,362,4
448,189,4
448,189,4
448,20,5
448,362,6
448,264,6
448,59,6
448,264,7
448,264,6
448,399,4
448,20,4
448,399,4
448,119,7
448,399,7
448,399,7
448,399,7
448,399,4
448,200,6
448,399,4
448,264,4
448,362,4
522,200,4
524,16,5
524,200,5
516,79,2
619,20,10
494,399,5
619,399,5
655,20,2
522,399,2
522,399,5
466,399,5
522,362,5
619,399,7
522,264,7
523,20,7
620,20,7
570,119,4
544,119,9
618,119,9
640,119,9
544,119,9
544,264,7
619,119,9
619,189,9
620,119,7
655,264,4
640,119,9
544,119,5
619,79,4
487,119,7
619,399,7
610,119,5
522,119,10
522,20,2
492,94,9
492,119,9
522,94,9
492,94,9
544,399,4
492,94,9
492,94,9
492,94,9
544,94,9
522,94,9
544,94,9
522,20,4
522,399,2
522,362,5
569,200,4
518,119,4
481,119,10
619,264,10
619,399,2
624,189,7
619,119,9
619,287,4
522,119,10
522,200,4
522,94,7
492,94,9
544,94,9
522,200,4
492,20,5
514,119,9
522,20,5
544,94,9
655,94,7
619,264,7
619,189,7
592,119,9
522,20,7
522,20,7
522,119,7
522,79,6
544,189,9
544,94,9
522,94,9
544,94,9
544,94,9
454,94,9
619,20,7
486,119,6
522,20,5
522,119,5
620,94,5
544,94,9
560,94,9
619,94,9
522,119,7
522,119,9
489,20,5
489,119,7
